Facility Name,City,County,State,ZIP,Latitude,Longitude,Industry Sector,Carcinogen,Stack Air,Water,Underground,On-Site Release Total
SHELL NORCO CHEMICAL PLANT,NORCO,ST. CHARLES PARISH,LA,70079,30.000964,-90.403863,Petroleum,NO,6254.68,0.0,0.0,6254.68
DIAMOND SHAMROCK REFINING CO LP,SUNRAY,MOORE,TX,79086,35.951944,-101.873889,Petroleum,YES,500.0,5.0,0.0,8625.0
WATFORD CITY PLANT,ALEXANDER,MCKENZIE,ND,58831,47.92182,-103.77651,Natural Gas Processing,NO,750.0,0.0,0.0,5250.0
UNITED REFINING CO,WARREN,WARREN,PA,16365,41.82949,-79.12468,Petroleum,NO,10760.0,2550.0,0.0,31090.0
MAR-BAL INC.,PAINESVILLE,LAKE,OH,44077,41.71582,-81.27006,Plastics and Rubber,YES,14195.0,0.0,0.0,14195.0
KOHLER CO. CASA GRANDE,CASA GRANDE,PINAL,AZ,85193,32.89654,-111.80634,Plastics and Rubber,YES,0.0,0.0,0.0,18900.0
MONTANA RESOURCES LLC,BUTTE,SILVER BOW,MT,59701,46.007588,-112.501703,Metal Mining,NO,1.86,0.0,0.0,3943593.6
BP CHERRY POINT REFINERY,BLAINE,WHATCOM,WA,98230,48.884,-122.735,Petroleum,NO,12889.0,738.7,0.0,14155.7
LATHAM POOL PRODUCTS INC D/B/A VIKING POOLS-NC,ROCKINGHAM,RICHMOND,NC,28379,34.96423,-79.80917,Plastics and Rubber,NO,22008.0,0.0,0.0,22008.0
FORMOSA PLASTICS CORP TEXAS,POINT COMFORT,CALHOUN,TX,77978,28.69759,-96.542101,Chemicals,YES,16379.0,0.0,0.0,17441.0
SMOKY VALLEY COMMON OPERATION,ROUND MOUNTAIN,NYE,NV,89045,38.716408,-117.101879,Metal Mining,NO,8.8,0.0,0.0,6771.1
PREMCOR REFINING GROUP INC PORT ARTHUR,PORT ARTHUR,JEFFERSON,TX,77640,29.868333,-93.968333,Petroleum,YES,9796.0,0.0,0.0,14054.0
BUICK MINE/MILL,BOSS,IRON,MO,65440,37.60617,-91.12341,Metal Mining,NO,63.32,97.81,0.0,2274458.53
GLASMASTERS,SWEETWATER,MONROE,TN,37874,35.590708,-84.483507,Plastics and Rubber,YES,2377.0,0.0,0.0,24974.0
EASTMAN CHEMICAL CO TENNESSEE OPERATIONS,KINGSPORT,SULLIVAN,TN,37660,36.527055,-82.53858,Chemicals,NO,43129.0,39118.0,0.0,105841.0
NEVADA GOLD MINES LLC - CARLIN SOUTH AREA,CARLIN,EUREKA,NV,89822,40.7813,-116.1858,Metal Mining,NO,19042.0,0.0,0.0,26042.0
ECO-SERVICES OPERATIONS,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,30.507912,-91.181783,Chemicals,NO,20594.0,0.0,0.0,21944.0
ROCHLING INDUSTRIAL CLEVELAND,SOUTH EUCLID,CUYAHOGA,OH,44121,41.54315,-81.52865,Chemicals,NO,1434.0,0.0,0.0,16820.0
FLEXSYS AMERICA LP,MONONGAHELA,WASHINGTON,PA,15063,40.184167,-79.934167,Chemicals,NO,0.25,0.21,0.0,45907.46
FREEPORT-MCMORAN SIERRITA INC,GREEN VALLEY,PIMA,AZ,85614,31.876444,-111.100472,Metal Mining,NO,250.0,0.0,0.0,16250.0
EXXONMOBIL BATON ROUGE REFINERY (PART),BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,30.484917,-91.17392,Petroleum,NO,87000.0,0.0,0.0,87000.0
EASTMAN CHEMICAL CO TEXAS OPERATIONS,LONGVIEW,HARRISON,TX,75602,32.438056,-94.69,Chemicals,NO,276550.0,0.0,0.0,1020029.0
BASF CORP,CINCINNATI,HAMILTON,OH,45232,39.1782,-84.5041,Chemicals,NO,422.0,0.0,0.0,13330.0
INEOS BATTLEGROUND MANUFACTURING COMPLEX,LA PORTE,HARRIS,TX,77571,29.718368,-95.08583,Chemicals,NO,21325.0,0.0,0.0,39685.0
PREMCOR REFINING GROUP INC PORT ARTHUR,PORT ARTHUR,JEFFERSON,TX,77640,29.868333,-93.968333,Petroleum,NO,11940.0,5.0,0.0,14186.0
TPC GROUP LLC,HOUSTON,HARRIS,TX,77017,29.69845,-95.254597,Chemicals,NO,11001.8,0.0,0.0,14837.7
LOC PERFORMANCE PRODUCTS LLC,SAINT MARYS,AUGLAIZE,OH,45885,40.528768,-84.389757,Plastics and Rubber,NO,13405.0,0.0,0.0,15016.0
TESORO REFINING & MARKETING COMPANY LLC - SLC,SALT LAKE CITY,SALT LAKE,UT,84103,40.791667,-111.902778,Petroleum,NO,430.0,0.0,0.0,25434.0
CHEVRON PRODUCTS CO PASCAGOULA REFINERY,PASCAGOULA,JACKSON,MS,39581,30.343733,-88.4938,Petroleum,NO,47000.0,0.0,0.0,47000.0
ALTUGLAS LOUISVILLE PLANT,LOUISVILLE,JEFFERSON,KY,40216,38.21017,-85.84348,Plastics and Rubber,NO,9104.0,0.0,0.0,10344.0
VERTEX REFINING ALABAMA LLC,SARALAND,MOBILE,AL,36571,30.787778,-88.058333,Petroleum,NO,15634.0,0.0,0.0,16468.0
PCS NITROGEN FERTILIZER LP,GEISMAR,ASCENSION PARISH,LA,70734,30.225784,-91.053154,Chemicals,NO,13433.0,16126.0,0.0,29861.0
INEOS NITRILES USA LLC,LIMA,ALLEN,OH,45804,40.71416,-84.13223,Chemicals,YES,0.0,0.0,0.0,25451.0
ALON REFINING KROTZ SPRINGS INC,KROTZ SPRINGS,ST. LANDRY PARISH,LA,70750,30.526504,-91.748383,Petroleum,NO,92499.0,43.0,0.0,93995.0
CLIMAX MOLYBDENUM CO-CLIMAX MINE,CLIMAX,LAKE,CO,80429,39.368668,-106.182976,Metal Mining,YES,0.0,0.0,0.0,70000.0
BAYPORT_TX,PASADENA,HARRIS,TX,77507,29.6467,-95.0454,Chemicals,NO,6728.0,0.0,0.0,6731.0
CHEVRON PRODUCTS CO RICHMOND REFINERY,RICHMOND,CONTRA COSTA,CA,94801,37.938779,-122.396453,Petroleum,NO,4700.0,7.0,0.0,9607.0
PHILLIPS 66 CO-BAYWAY REFINERY,LINDEN,UNION,NJ,7036,40.640135,-74.21888,Petroleum,NO,6300.0,0.0,0.0,42800.0
ALON REFINING KROTZ SPRINGS INC,KROTZ SPRINGS,ST. LANDRY PARISH,LA,70750,30.526504,-91.748383,Petroleum,NO,71858.0,0.0,0.0,71858.0
AMERICAN SYNTHETIC RUBBER CO,LOUISVILLE,JEFFERSON,KY,40216,38.209167,-85.843611,Chemicals,NO,5860.0,0.0,0.0,5860.0
ENTERPRISE PRODUCTS OPERATING LLC,MONT BELVIEU,CHAMBERS,TX,77580,29.857654,-94.910674,Chemicals,NO,69852.0,0.0,0.0,70451.0
MITSUBISHI CHEMICAL AMERICA INC,PASADENA,HARRIS,TX,77507,29.614166,-95.057777,Chemicals,NO,3454.73,0.0,0.0,11323.75
WESTLAKE CHEMICALS & VINYLS LLC,PLAQUEMINE,IBERVILLE PARISH,LA,70764,30.262255,-91.185837,Chemicals,NO,0.0,0.0,0.0,31284.0
ARCLIN AMINES,BELLE,KANAWHA,WV,25015,38.24284,-81.55147,Chemicals,YES,4410.0,0.0,0.0,7849.0
HECLA LTD LUCKY FRIDAY MINE UNIT,MULLAN,SHOSHONE,ID,83846,47.470047,-115.78342,Metal Mining,YES,0.0,0.0,0.0,75289.09
ASCEND PERFORMANCE MATERIALS-CHOCOLATE BAYOU PLANT,ALVIN,BRAZORIA,TX,775110000,29.231225,-95.196088,Chemicals,NO,5012.0,0.0,0.0,27287.0
VAN DIEST SUPPLY CO,WEBSTER CITY,HAMILTON,IA,50595,42.47104,-93.88793,Chemicals,NO,1057.79,67.72,0.0,6925.4
SASOL CHEMICALS (USA) LLC-LAKE CHARLES CHEMICAL COMPLEX,WESTLAKE,CALCASIEU PARISH,LA,70669,30.2588,-93.2937,Chemicals,YES,6539.0,2.0,0.0,6541.1
VIRGINIA MARBLE MANUFACTURERS INC,KENBRIDGE,LUNENBURG,VA,23944,36.963374,-78.124198,Plastics and Rubber,YES,17902.0,0.0,0.0,17902.0
BAYER CROPSCIENCE LP,MUSCATINE,MUSCATINE,IA,52761,41.350469,-91.081619,Chemicals,NO,2923.0,37.0,0.0,9668.0
HONEYWELL INTERNATIONAL INC,ORANGE,ORANGE,TX,77630,30.048833,-93.764111,Chemicals,NO,23497.0,0.0,0.0,105265.0
ALBEMARLE CORP WEST PLANT,MAGNOLIA,COLUMBIA,AR,71753,33.263184,-93.31567,Chemicals,NO,200.0,0.0,0.0,9800.0
AOC TENNESSEE PLANT,COLLIERVILLE,FAYETTE,TN,38017,35.041849,-89.625162,Chemicals,YES,4257.0,0.0,0.0,14103.0
PERFORMANCE MATERIALS CORP DBA TORAY PERFORMANCE COMPOSITE,CAMARILLO,VENTURA,CA,93012,34.22803,-119.01465,Plastics and Rubber,NO,0.0,0.0,0.0,9910.8
KRATON CORP,BELPRE,WASHINGTON,OH,45714,39.281072,-81.637901,Chemicals,NO,89400.0,1.0,0.0,133801.0
PECAN PIPELINE CO KRIPPLE KREEK GAS PLANT,BOWIE,MONTAGUE,TX,76230,33.52713,-97.88261,Natural Gas Processing,YES,7100.0,0.0,0.0,7100.0
PML INC,PARIS,HENRY,TN,38242,36.31111,-88.26188,Chemicals,NO,12420.0,0.0,0.0,12420.0
BORGER CARBON BLACK PLANT,BORGER,HUTCHINSON,TX,79007,35.665516,-101.435748,Chemicals,NO,46233.0,0.0,0.0,46233.0
HABASIT AMERICA INC.,MIDDLETOWN,MIDDLESEX,CT,6457,41.587737,-72.714654,Plastics and Rubber,NO,6661.0,0.0,0.0,10343.0
INTERPLASTIC CORP,VADNAIS HEIGHTS,RAMSEY,MN,55110,45.04671,-93.05159,Chemicals,YES,1258.0,0.0,0.0,6528.0
UNIVAR SOLUTIONS USA INC,EVENDALE,HAMILTON,OH,45241,39.25525,-84.43,Chemical Wholesalers,NO,6426.236,0.0,0.0,7109.763
PROTECH POWDER COATINGS INC,LIBERTY,UNION,IN,47353,39.63814,-84.93328,Chemicals,NO,0.0,0.0,0.0,16184.0
VALERO RENEWABLE FUELS ALBERT CITY*,ALBERT CITY,BUENA VISTA,IA,50510,42.775376,-94.942166,Chemicals,YES,7353.0,0.0,0.0,7356.0
CHEVRON PHILLIPS CHEMICAL CO LP SWEENY COMPLEX,SWEENY,BRAZORIA,TX,77480,29.081543,-95.741714,Chemicals,NO,46562.0,0.0,0.0,46562.0
NEVADA GOLD MINES LLC - TURQUOISE RIDGE,GOLCONDA,HUMBOLDT,NV,89414,41.216,-117.212,Metal Mining,NO,0.0,0.0,0.0,7609.0
NEVADA GOLD MINES LLC - PHOENIX MINE,BATTLE MOUNTAIN,LANDER,NV,89820,40.50066,-117.10615,Metal Mining,NO,0.0,0.0,0.0,1560923.0
GB MANUFACTURING INC CALIF. ACRYLIC IND. INC. (DBA CAL SPAS),POMONA,LOS ANGELES,CA,91766,34.051944,-117.727835,Plastics and Rubber,YES,35031.0,0.0,0.0,36599.12
INFINEUM USA LP-BAYWAY CHEMICAL PLANT,LINDEN,UNION,NJ,7036,40.636395,-74.220393,Chemicals,NO,6582.0,0.0,0.0,6582.0
NEVADA GOLD MINES LLC - GOLDSTRIKE MINES INC,CARLIN,ELKO,NV,89822,40.974445,-116.349998,Metal Mining,NO,5.0,0.0,0.0,1196587.0
3M CHEMICAL OPERATIONS' COTTAGE GROVE FACILITY,COTTAGE GROVE,WASHINGTON,MN,55016,44.789444,-92.908333,Chemicals,NO,32363.74,56.72,0.0,32686.82
VALERO CHARLES CITY PLANT,CHARLES CITY,FLOYD,IA,50616,43.096447,-92.744994,Chemicals,YES,7418.0,0.0,0.0,7671.0
BASF CORP,GEISMAR,ASCENSION PARISH,LA,70734,30.1979,-91.0035,Chemicals,NO,5130.0,0.0,0.0,5131.0
AL-CO PRODUCTS INC.,LATTY,PAULDING,OH,45855,41.0877,-84.58254,Plastics and Rubber,YES,4501.0,0.0,0.0,5845.0
HF SIINCLAIR TULSA REFINING LLC EAST FACILITY,TULSA,TULSA,OK,74107,36.1184,-96.0011,Petroleum,NO,3800.0,250.0,0.0,5150.0
MATERION NATURAL RESOURCES MINE,DELTA,JUAB,UT,84624,39.49411,-112.57411,Metal Mining,NO,0.49,0.0,0.0,94385.49
SHAW'S FIBERGLASS & PLASTICS INC.,DAMASCUS,CLACKAMAS,OR,97089,45.441915,-122.4751,Plastics and Rubber,YES,8772.6,0.0,0.0,9234.3
FIVE STAR FABRICATING INC.,TWIN LAKES,KENOSHA,WI,53105,42.5456,-88.25472,Plastics and Rubber,YES,9409.0,0.0,0.0,11082.0
NUCLEAR FUEL SERVICES INC,ERWIN,UNICOI,TN,37650,36.1308,-82.43172,Chemicals,NO,0.0,26825.0,0.0,26825.0
POET BIOREFINING-BIG STONE LLC,BIG STONE CITY,GRANT,SD,57216,45.301333,-96.511361,Chemicals,YES,7900.0,0.0,0.0,8120.0
NEVADA GOLD MINES LLC - CARLIN SOUTH AREA,CARLIN,EUREKA,NV,89822,40.7813,-116.1858,Metal Mining,NO,728.0,0.0,0.0,13191.0
RUBICON LLC,GEISMAR,ASCENSION PARISH,LA,70734,30.1989,-91.0085,Chemicals,NO,0.0,0.0,0.0,450000.0
SONNEBORN LLC,PETROLIA,BUTLER,PA,16050,41.012483,-79.717666,Petroleum,NO,0.0,111.0,0.0,7122.0
PASADENA REFINING SYSTEM INC,PASADENA,HARRIS,TX,77506,29.724131,-95.207454,Petroleum,NO,1424.25,0.95,0.0,6955.42
OQ CHEMICALS CORP BAY CITY PLANT,BAY CITY,MATAGORDA,TX,77414,28.861921,-96.020763,Chemicals,NO,6649.0,1454.0,0.0,14862.0
LANXESS CORP KALAMA SITE,KALAMA,COWLITZ,WA,98625,46.02191,-122.85698,Chemicals,NO,6315.0,38.88,0.0,27069.06
PHILLIPS 66 PONCA CITY SITE,PONCA CITY,KAY,OK,746017501,36.6821,-97.0895,Petroleum,NO,23682.0,0.0,0.0,25495.0
FORTRON INDUSTRIES LLC,WILMINGTON,NEW HANOVER,NC,28401,34.3138,-77.9801,Chemicals,NO,0.0,5.0,0.0,5297.0
THE DOW CHEMICAL CO - BEAUMONT ANILINE,NEDERLAND,JEFFERSON,TX,77627,30.014764,-94.028837,Chemicals,NO,0.0,0.0,0.0,208106.0
"ALTIVIA PETROCHEMICALS, LLC",HAVERHILL,SCIOTO,OH,45636,38.59167,-82.81944,Chemicals,NO,1587.0,1226.0,0.0,42793.0
EXXONMOBIL BATON ROUGE CHEMICAL PLANT (PART),BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,30.495769,-91.173111,Chemicals,NO,140000.0,0.0,0.0,770000.0
DYNO NOBEL INC.--LOMO PLANT,LOUISIANA,PIKE,MO,63353,39.430417,-91.022556,Chemicals,NO,5300.0,0.0,0.0,8300.0
VALERO REFINING-TEXAS LP,TEXAS CITY,GALVESTON,TX,77590,29.369167,-94.911111,Petroleum,NO,8300.0,350.0,0.0,13550.0
BASF CORP,CINCINNATI,HAMILTON,OH,45232,39.1782,-84.5041,Chemicals,NO,7216.0,0.0,0.0,7453.0
EXXONMOBIL REFINING & SUPPLY BAYTOWN REFINERY (PART),BAYTOWN,HARRIS,TX,775202099,29.739444,-95.006944,Petroleum,NO,400000.0,0.0,0.0,403300.0
KURARAY AMERICA-EVAL BU,PASADENA,HARRIS,TX,77507,29.619722,-95.04361,Chemicals,NO,27740.0,0.0,0.0,32018.0
OCCIDENTAL CHEMICAL HOLDING CORP - GEISMAR PLANT,GEISMAR,ASCENSION PARISH,LA,70734,30.181862,-90.986959,Chemicals,NO,4724.0,0.0,0.0,8067.0
CITGO PETROLEUM CORP LEMONT REFINERY,LEMONT,WILL,IL,60439,41.656971,-88.044441,Petroleum,YES,6184.0,48.0,0.0,7950.0
MESQUITE MINE,BRAWLEY,IMPERIAL,CA,92227,33.052156,-114.980282,Metal Mining,NO,2.0,0.0,0.0,7402.0
BELDING TANK TECHNOLOGIES,BELDING,IONIA,MI,48809,43.10004,-85.21301,Plastics and Rubber,YES,62541.0,0.0,0.0,63688.0
NIPPON PAINT AUTOMOTIVE AMERICAS,CHATTANOOGA,HAMILTON,TN,37406,35.05956,-85.26347,Chemicals,NO,0.0,0.0,0.0,8900.0
SUPERIOR REFINING CO LLC,SUPERIOR,DOUGLAS,WI,54880,46.692389,-92.065278,Petroleum,YES,686.9,0.0,0.0,12226.4
EQUISTAR CHEMICALS LP,LA PORTE,HARRIS,TX,77571,29.717471,-95.068008,Chemicals,YES,2300.0,0.0,0.0,5100.0
FREEPORT-MCMORAN BAGDAD INC,BAGDAD,YAVAPAI,AZ,86321,34.56849,-113.17552,Metal Mining,YES,0.0,0.0,0.0,30000.0
UNION CARBIDE CORP SEADRIFT PLANT,SEADRIFT,CALHOUN,TX,77983,28.510636,-96.771527,Chemicals,NO,1319.0,37234.0,0.0,45422.0
BUFFALO GAS PLANT,STANTON,MARTIN,TX,79782,32.190242,-102.004634,Natural Gas Processing,NO,18000.0,0.0,0.0,18000.0
LYONDELL CHEMICAL CO,CHANNELVIEW,HARRIS,TX,77530,29.816654,-95.107603,Chemicals,YES,160652.0,0.0,0.0,195905.0
ASCEND PERFORMANCE MATERIALS OPERATIONS LLC,CANTONMENT,ESCAMBIA,FL,325338926,30.596678,-87.251977,Chemicals,NO,0.0,0.0,0.0,39982.0
ISP TECHNOLOGIES INC,TEXAS CITY,GALVESTON,TX,77590,29.428586,-94.968558,Chemicals,NO,610.0,0.0,0.0,49889.0
APG POLYTECH LLC,APPLE GROVE,MASON,WV,25502,38.664483,-82.169733,Chemicals,YES,6616.0,22.0,0.0,6962.0
FORMOSA PLASTICS CORP TEXAS,POINT COMFORT,CALHOUN,TX,77978,28.69759,-96.542101,Chemicals,YES,1375.0,0.0,0.0,6868.0
CARFAIR COMPOSITES USA INC - ST. CLOUD,SAINT CLOUD,STEARNS,MN,56301,45.4874,-94.13887,Plastics and Rubber,YES,30741.0,0.0,0.0,30741.0
COVESTRO,PROCTOR,MARSHALL,WV,26055,39.719477,-80.827317,Chemicals,NO,0.0,92877.0,0.0,92877.0
USS-CLAIRTON PLANT,CLAIRTON,ALLEGHENY,PA,15025,40.305088,-79.876911,Petroleum,NO,97793.0,0.0,0.0,125119.0
EVONIK CORP,CALVERT CITY,MARSHALL,KY,42029,37.03723,-88.351153,Chemicals,YES,0.0,7300.0,0.0,22700.0
LOUISVILLE PACKAGING,LOUISVILLE,JEFFERSON,KY,40214,38.141228,-85.754515,Chemicals,NO,40307.0,0.0,0.0,40307.0
USIBELLI COAL MINE INC.,HEALY,DENALI BOROUGH,AK,99743,63.905097,-148.971766,Coal Mining,NO,0.19,0.0,0.0,72222.19
INEOS NITRILES USA LLC           GREEN LAKE PLANT,PORT LAVACA,CALHOUN,TX,77979,28.570964,-96.83341,Chemicals,NO,0.0,0.0,0.0,117000.0
TORRANCE REFINING CO LLC,TORRANCE,LOS ANGELES,CA,90504,33.85828,-118.3369,Petroleum,NO,8600.0,0.0,0.0,9090.0
NEVADA GOLD MINES LLC - ARTURO MINE,CARLIN,ELKO,NV,89822,41.025306,-116.413314,Metal Mining,NO,0.0,0.0,0.0,50214.0
DESIGN TANKS LLC,SIOUX FALLS,MINNEHAHA,SD,57104,43.56653,-96.73554,Plastics and Rubber,YES,24209.89,0.0,0.0,55689.41
GLOBAL ALTERNATIVE FUELS LLC,EL PASO,EL PASO,TX,79922,31.80606,-106.54552,Chemicals,NO,0.0,0.0,0.0,5555.77
INEOS STYROLUTION AMERICA LLC,TEXAS CITY,GALVESTON,TX,77590,29.377497,-94.902448,Chemicals,YES,5138.84,0.0,0.0,9742.8
IOWA FERTILIZER CO,WEVER,LEE,IA,52658,40.69,-91.23,Chemicals,NO,5900.0,24000.0,0.0,29905.0
FLINT HILLS RESOURCES CORPUS CHRISTI LLC - WEST PLANT,CORPUS CHRISTI,NUECES,TX,78409,27.832011,-97.525582,Chemicals,NO,11610.0,11.0,0.0,25523.0
SABIC INNOVATIVE PLASTICS US LLC,BURKVILLE,LOWNDES,AL,36752,32.31367,-86.51153,Chemicals,NO,0.0,0.0,0.0,10660.0
PINE LAKE CORN PROCESSORS,STEAMBOAT ROCK,HARDIN,IA,50672,42.45709,-93.05623,Chemicals,YES,7096.0,0.0,0.0,7096.1
MARATHON MANDAN REFINERY,MANDAN,MORTON,ND,58554,46.8441,-100.8855,Petroleum,NO,1700.0,0.0,0.0,11701.0
HF SINCLAIR WOODS CROSS REFINING LLC,WOODS CROSS,DAVIS,UT,84087,40.886022,-111.904759,Petroleum,NO,34000.0,0.0,0.0,34250.0
TOTALENERGIES PETROCHEMICALS & REFINING USA INC-PORT ARTHUR,PORT ARTHUR,JEFFERSON,TX,77642,29.957935,-93.897484,Petroleum,NO,34728.19,0.0,0.0,36872.58
CITGO PETROLEUM CORP LEMONT REFINERY,LEMONT,WILL,IL,60439,41.656971,-88.044441,Petroleum,YES,8825.0,48.0,0.0,9902.0
INEOS NITRILES USA LLC,LIMA,ALLEN,OH,45804,40.71416,-84.13223,Chemicals,NO,38288.0,0.0,0.0,38808.0
CHALMETTE REFINING LLC,CHALMETTE,ST. BERNARD PARISH,LA,70043,29.936411,-89.972954,Petroleum,NO,10013.0,40.0,0.0,30792.0
TERRA NITROGEN L.P. VERDIGRIS PLANT,CLAREMORE,ROGERS,OK,74019,36.233516,-95.719098,Chemicals,NO,1313983.0,4949.0,0.0,1587016.0
FIBER-TECH INDUSTRIES,SPOKANE VALLEY,SPOKANE,WA,99216,47.686871,-117.1919,Plastics and Rubber,YES,0.0,0.0,0.0,84203.0
LION ELASTOMERS LLC,PORT NECHES,JEFFERSON,TX,77651,29.987664,-93.944972,Chemicals,YES,2147.0,0.0,0.0,7604.0
DAY INTERNATIONAL INC,ARDEN,BUNCOMBE,NC,28704,35.46199,-82.52031,Plastics and Rubber,NO,52484.0,0.0,0.0,126181.0
MILLIKEN CHEMICAL ALLEN PLANT,BLACKSBURG,CHEROKEE,SC,29702,35.118056,-81.565833,Chemicals,NO,5641.0,0.0,0.0,5641.0
SRG GLOBAL COATINGS LLC,NEWBERN,DYER,TN,38059,36.10547,-89.25067,Plastics and Rubber,NO,6633.0,0.0,0.0,6633.0
TESORO REFINING & MARKETING CO LLC,MARTINEZ,CONTRA COSTA,CA,94553,38.0251,-122.0639,Chemicals,NO,5500.0,0.0,0.0,5880.0
KOCH FERTILIZER ENID LLC,ENID,GARFIELD,OK,73701,36.3791,-97.7613,Chemicals,NO,5379836.0,1287.0,0.0,5671283.0
INEOS COMPOSITES US LLC,BARTOW,POLK,FL,33830,27.897546,-81.898303,Chemicals,YES,4220.0,0.0,0.0,6343.0
RED DOG OPERATIONS,KOTZEBUE,NORTHWEST ARCTIC BOROUGH,AK,99752,68.061507,-162.855492,Metal Mining,NO,413.0,5987.0,0.0,6400.0
FORMICA CORP,CINCINNATI,HAMILTON,OH,45241,39.24908,-84.425219,Plastics and Rubber,YES,6614.0,0.0,0.0,6850.0
POET BIOREFINING - MENLO LLC,MENLO,GUTHRIE,IA,50164,41.5236,-94.3819,Chemicals,YES,8400.0,0.0,0.0,8465.0
CHALMETTE REFINING LLC,CHALMETTE,ST. BERNARD PARISH,LA,70043,29.936411,-89.972954,Petroleum,YES,5013.0,40.0,0.0,8766.0
PHILLIPS 66 LOS ANGELES REFINERY CARSON PLANT,CARSON,LOS ANGELES,CA,90745,33.808333,-118.245833,Petroleum,NO,17000.0,0.0,0.0,17000.0
SHERWIN-WILLIAMS CO,ROCHESTER,BEAVER,PA,15074,40.7115,-80.2885,Chemicals,NO,5582.0,0.0,0.0,5582.0
TESORO REFINING & MARKETING CO LLC,MARTINEZ,CONTRA COSTA,CA,94553,38.0251,-122.0639,Chemicals,NO,670.0,2.0,0.0,5072.0
VALERO REFINING - TEXAS L.P. HOUSTON REFINERY,HOUSTON,HARRIS,TX,77012,29.722274,-95.254401,Petroleum,NO,0.0,1962354.0,0.0,1962354.0
ASHLAND SPECIALTY INGREDIENTS GP,HOPEWELL,HOPEWELL (CITY),VA,23860,37.290756,-77.282185,Chemicals,NO,6599.0,0.0,0.0,38457.0
AMCOR PACKAGING INC,OSHKOSH,WINNEBAGO,WI,54901,44.06538,-88.53314,Plastics and Rubber,NO,23356.0,0.0,0.0,25951.0
TESSENDERLO KERLEY INC.,COFFEYVILLE,MONTGOMERY,KS,67337,37.048587,-95.611253,Chemicals,NO,48910.0,0.0,0.0,76250.0
DOW SABINE RIVER OPERATIONS,ORANGE,ORANGE,TX,77630,30.054796,-93.753863,Chemicals,YES,6549.0,0.0,0.0,13028.0
MONTANA RESOURCES LLC,BUTTE,SILVER BOW,MT,59701,46.007588,-112.501703,Metal Mining,NO,9.9,0.0,0.0,10822952.3
GREENFIELD GLOBAL WINNEBAGO LLC,WINNEBAGO,FARIBAULT,MN,56098,43.763198,-94.151226,Chemicals,YES,19625.0,0.0,0.0,19627.0
AMERICAS STYRENICS LLC,SAINT JAMES,ST. JAMES PARISH,LA,70086,30.08013,-90.916,Chemicals,YES,7716.0,0.0,0.0,10168.0
CHEVRON PRODUCTS CO - SALT LAKE REFINERY,SALT LAKE CITY,SALT LAKE,UT,84116,40.824668,-111.930772,Petroleum,YES,83645.0,4.0,0.0,84377.0
WESTLAKE EPOXY INC,BEDFORD PARK,COOK,IL,60501,41.762695,-87.83757,Chemicals,NO,11574.0,0.0,0.0,11575.0
BASF CORP,GEISMAR,ASCENSION PARISH,LA,70734,30.1979,-91.0035,Chemicals,NO,11700.0,0.0,0.0,21160.0
KENNECOTT UTAH COPPER MINE CONCENTRATORS & POWER PLANT,BINGHAM CANYON,SALT LAKE,UT,84006,40.516666,-112.150002,Metal Mining,NO,11.0,500.0,0.0,164836.42
VALTRIS SPECIALTY CHEMICALS-DELAWARE RIVER PLANT,BRIDGEPORT,GLOUCESTER,NJ,8014,39.80142,-75.35499,Chemicals,NO,9441.0,1.0,0.0,9502.0
3M CO - GUIN,GUIN,MARION,AL,35563,33.96548,-87.89936,Plastics and Rubber,NO,1260.0,0.0,0.0,5420.0
BRASKEM AMERICA INC. OYSTER CREEK PLANT,FREEPORT,BRAZORIA,TX,77541,28.986902,-95.347906,Chemicals,NO,6161.0,0.0,0.0,8075.4
BIG RIVER RESOURCES GALVA LLC,GALVA,HENRY,IL,61434,41.169691,-90.024473,Chemicals,YES,6686.564,0.0,0.0,6687.254
CITGO PETROLEUM CORP LEMONT REFINERY,LEMONT,WILL,IL,60439,41.656971,-88.044441,Petroleum,NO,41978.0,0.0,0.0,42074.0
BLANCHARD REFINING CO LLC,TEXAS CITY,GALVESTON,TX,77590,29.374444,-94.925,Petroleum,NO,171000.0,0.0,0.0,171000.0
EQUISTAR CHEMICALS CLINTON PLANT,CLINTON,CLINTON,IA,52732,41.807,-90.296,Chemicals,YES,4304.9,0.0,0.0,7621.5
BAKELITE CHEMICALS LLC,LUFKIN,ANGELINA,TX,75901,31.33666,-94.71203,Chemicals,NO,11000.0,0.0,0.0,15400.0
MARKWEST UTICA EMG LLC,CADIZ,HARRISON,OH,43907,40.25892,-81.02597,Natural Gas Processing,NO,5495.0,0.0,0.0,5499.0
CARTER CREEK GAS PLANT,EVANSTON,UINTA,WY,82930,41.57207,-110.91282,Natural Gas Processing,NO,46178.0,0.0,0.0,83767.29
AIR PRODUCTS WEST COAST HYDROGEN LLC - TORRANCE,TORRANCE,LOS ANGELES,CA,90504,33.8692,-118.33159,Chemicals,NO,12000.0,0.0,0.0,12000.0
DAGGER DRAW GAS PLANT,ARTESIA,EDDY,NM,88210,32.71629,-104.44602,Natural Gas Processing,YES,9206.96,0.0,0.0,366414.76
