,COUNTY_FIPS_CODE,WATER_QUALITY_COUNTY_SCORE
22823,31133.0,34.409898599
22829,31135.0,30.974301112
22833,31137.0,37.845496087
22838,31139.0,45.654672715
22842,31141.0,49.174999094
22849,31143.0,30.974301112
22853,31145.0,43.290789272
22858,31149.0,32.400202902
22860,31151.0,38.951511441
22868,31153.0,48.549021787
22880,31155.0,50.896443842
22894,31157.0,45.017178179
22902,31159.0,42.387108928
22912,31161.0,30.974301112
22918,31163.0,34.409898599
22923,31167.0,36.419594297
22925,31169.0,34.409898599
22936,31171.0,36.419594297
22939,31173.0,39.271397877
22945,31175.0,30.974301112
22949,31177.0,48.781764988
22955,31179.0,34.409898599
22959,31181.0,37.845496087
22964,31183.0,40.619242629
22966,31185.0,46.92872177
22973,32001.0,59.850984005
22974,32003.0,65.503093947
23047,32005.0,55.138311504
23056,32007.0,56.400743908
23068,32009.0,50.526842652
23071,32011.0,44.396804626
23073,32013.0,56.014590225
23077,32015.0,48.152288549
23079,32017.0,54.257280946
23083,32019.0,59.206508522
23089,32021.0,54.4348469
23093,32023.0,60.262316721
23101,32027.0,59.133822783
23102,32029.0,51.013763389
23103,32031.0,64.153983025
23127,32033.0,47.43107738
23133,33001.0,61.094462311
23147,33003.0,61.494986386
23174,33005.0,56.251888293
23198,33007.0,57.985383323
23212,33009.0,61.777127074
23247,33011.0,60.833635114
23281,33013.0,60.712244897
23307,33015.0,63.949346166
23342,33017.0,58.034842944
23358,33019.0,52.461356765
23373,34001.0,64.582869485
23397,34003.0,61.987386177
23463,34005.0,67.106525135
23494,34007.0,61.417429023
23527,34009.0,63.677688076
23540,34011.0,64.868989549
23556,34013.0,61.95242501
23587,34015.0,64.808413072
23611,34017.0,43.007482482
23627,34019.0,65.454553959
23645,34021.0,62.397500627
23666,34023.0,55.549575739
23702,34025.0,63.175692763
23751,34027.0,67.028110146
23795,34029.0,64.92007906
23824,34031.0,62.359452166
23851,34033.0,61.710595612
23861,34035.0,58.861768028
23883,34037.0,66.881635732
23901,34039.0,42.219075228
23927,34041.0,63.841591499
23940,35001.0,62.05969951
23961,35003.0,52.796101289
23968,35005.0,51.535984835
23973,35006.0,58.40717981
23983,35007.0,62.02210247
23990,35009.0,56.025147246
23995,35013.0,59.918749975
24015,35015.0,58.879586571
24019,35017.0,53.96244014
24033,35019.0,50.866674867
24038,35021.0,35.173949443
24042,35023.0,53.898068852
24045,35025.0,55.125683423
24052,35027.0,58.704596925
24064,35028.0,35.835800389
24066,35029.0,53.457952235
24068,35031.0,55.384343124
24088,35033.0,57.609318272
24096,35035.0,61.04491576
24106,35037.0,49.004067692
24113,35039.0,62.743739506
24133,35041.0,47.43107738
24141,35043.0,60.64211403
24159,35045.0,56.321910923
24176,35047.0,59.228660601
24188,35049.0,61.041083893
24200,35051.0,58.433198345
24208,35053.0,55.514629511
24217,35055.0,59.01410804
24232,35057.0,59.544401056
24237,35059.0,48.452775667
24245,35061.0,63.284144059
24251,37001.0,57.19403684
24260,37003.0,42.859515689
24263,37005.0,50.896443842
24268,37007.0,51.790221047
24275,37009.0,56.088021486
24286,37011.0,49.34023171
24292,37013.0,55.549575739
24301,37015.0,37.414222504
24308,37017.0,48.403942568
24316,37019.0,49.61676267
24328,37021.0,67.435845456
24342,37023.0,49.004067692
24349,37025.0,57.30930993
24356,37027.0,47.664368413
24361,37029.0,25.529007927
24364,37031.0,55.049231735
24381,37033.0,59.008334575
24388,37035.0,56.831202743
24397,37037.0,55.787534368
24404,37039.0,52.008391596
24407,37041.0,43.935400133
24409,37043.0,51.960732388
24412,37045.0,42.706995364
24422,37047.0,51.430522996
24436,37049.0,47.490437604
24444,37051.0,57.252008489
24459,37053.0,50.866674867
24474,37055.0,45.739401607
24487,37057.0,48.152288549
24493,37059.0,44.612339429
24496,37061.0,53.052360157
24507,37063.0,59.156301367
24515,37065.0,48.643434536
24521,37067.0,43.68752251
24536,37069.0,57.485204884
24540,37071.0,58.611601337
24554,37073.0,38.951511441
24561,37075.0,50.127443902
24564,37077.0,52.395995122
24570,37079.0,44.505743505
24574,37081.0,62.420770714
24598,37083.0,45.654672715
24606,37085.0,40.619242629
24615,37087.0,54.717346111
24621,37089.0,55.76535751
24632,37091.0,51.240386608
24639,37093.0,52.148679813
24640,37095.0,30.974301112
24645,37097.0,53.849235753
24653,37099.0,58.32166375
24663,37101.0,53.631883044
24673,37103.0,41.070146017
24675,37105.0,47.721014966
24677,37107.0,44.716691062
24681,37109.0,47.05916402
24686,37111.0,54.478261947
24689,37113.0,55.776458343
24694,37115.0,53.440218694
24697,37117.0,45.985229811
24704,37119.0,52.916022932
24733,37121.0,53.128615807
24735,37123.0,49.500133301
24741,37125.0,60.306970352
24753,37127.0,56.740752798
24763,37129.0,58.478404699
24773,37131.0,48.304808874
24784,37133.0,58.843885196
24796,37135.0,59.327137737
24802,37137.0,42.387108928
24809,37139.0,35.173949443
24810,37141.0,52.693901391
24816,37143.0,44.505743505
24819,37145.0,49.655037141
24825,37147.0,45.739401607
24837,37149.0,53.528258654
24841,37151.0,58.580210988
24853,37153.0,49.655037141
24859,37155.0,50.526842652
24873,37157.0,58.159803834
24879,37159.0,58.586504982
24891,37161.0,53.597581735
24900,37163.0,52.735034568
24911,37165.0,48.82703032
24916,37167.0,50.806595108
24925,37169.0,55.549575739
24933,37171.0,58.42020615
24943,37173.0,56.056684061
24945,37175.0,53.350586604
24952,37177.0,41.483428584
24953,37179.0,51.295459613
24960,37181.0,54.420290298
24965,37183.0,65.370449002
24998,37185.0,48.596452957
25002,37187.0,47.310180668
25005,37189.0,55.07484688
25011,37191.0,50.297787796
25018,37193.0,53.597581735
25030,37195.0,56.119162025
25038,37197.0,55.561169942
25043,37199.0,46.443079969
25045,38003.0,42.045144418
25057,38005.0,49.768118536
25068,38007.0,39.855191785
25070,38009.0,50.866674867
25079,38011.0,25.529007927
25082,38013.0,42.706995364
25088,38015.0,41.864887482
25098,38017.0,47.549095323
25121,38019.0,40.123177019
25130,38021.0,47.37099762
25134,38023.0,35.835800389
25138,38025.0,43.558774506
25143,38027.0,40.619242629
25145,38029.0,43.007482482
25151,38033.0,38.951511441
25154,38035.0,45.568470204
25169,38037.0,36.941815743
25174,38039.0,38.951511441
25179,38041.0,41.483428584
25182,38043.0,41.070146017
25188,38045.0,43.426592821
25196,38049.0,44.396804626
25208,38051.0,36.419594297
25212,38053.0,52.755473853
25219,38055.0,41.281093574
25232,38057.0,41.864887482
25237,38059.0,46.443079969
25245,38061.0,43.813010718
25252,38063.0,43.68752251
25259,38065.0,36.419594297
25260,38067.0,42.706995364
25271,38069.0,34.409898599
25274,38073.0,36.419594297
25278,38075.0,37.845496087
25282,38077.0,41.677826812
25295,38079.0,50.836726018
25301,38081.0,39.855191785
25309,38083.0,40.849819991
25313,38085.0,42.045144418
25316,38087.0,36.419594297
25318,38089.0,40.377413231
25325,38091.0,34.409898599
25329,38093.0,35.173949443
25340,38095.0,43.813010718
25345,38097.0,42.219075228
25354,38099.0,36.941815743
25365,38101.0,45.391432833
25379,38103.0,45.654672715
25386,38105.0,50.866674867
25395,39001.0,38.242229325
25402,39003.0,51.267999601
25415,39005.0,53.946425523
25424,39007.0,53.881844551
25439,39009.0,46.794753629
25454,39011.0,46.58675726
25463,39013.0,51.042664459
25484,39015.0,44.054840116
25494,39017.0,47.941340992
25507,39019.0,52.816290806
25515,39021.0,51.483534404
25523,39023.0,56.035681829
25537,39025.0,45.207837049
25553,39027.0,35.835800389
25562,39029.0,57.999565076
25579,39031.0,48.960397634
25587,39033.0,44.505743505
25595,39035.0,41.483428584
25646,39037.0,50.462471365
25662,39039.0,53.386634178
25668,39041.0,42.387108928
25678,39043.0,44.285417479
25685,39045.0,53.25930374
25698,39047.0,45.207837049
25702,39049.0,55.526305652
25745,39051.0,50.196285557
25753,39053.0,37.845496087
25761,39055.0,61.060213671
25772,39057.0,50.397253062
25786,39059.0,51.587886037
25799,39061.0,47.43107738
25851,39063.0,49.768118536
25863,39065.0,48.047936917
25872,39067.0,51.184694792
25880,39069.0,54.088727722
25890,39071.0,46.92872177
25897,39073.0,51.740406362
25905,39075.0,55.250539381
25919,39077.0,47.05916402
25929,39079.0,40.619242629
25934,39081.0,51.184694792
25955,39083.0,49.299437081
25963,39085.0,46.657063679
25971,39087.0,41.070146017
25980,39089.0,54.549785835
25994,39091.0,55.918551321
26007,39093.0,46.72638676
26022,39095.0,51.0999659
26047,39097.0,56.231698776
26053,39099.0,54.984608663
26080,39101.0,51.960732388
26088,39103.0,50.022354747
26100,39105.0,45.904634223
26111,39107.0,53.185047378
26121,39109.0,52.19457384
26132,39111.0,41.677826812
26141,39113.0,53.314274944
26172,39115.0,50.494761508
26176,39117.0,42.706995364
26183,39119.0,50.558717485
26200,39121.0,44.054840116
26206,39123.0,50.462471365
26219,39125.0,50.364319257
26228,39127.0,51.715310007
26238,39129.0,52.307483493
26246,39131.0,46.862190308
26250,39133.0,57.084542578
26265,39135.0,48.736082457
26277,39137.0,53.766762645
26290,39139.0,55.07484688
26301,39141.0,42.387108928
26310,39143.0,52.816290806
26319,39145.0,45.017178179
26333,39147.0,55.275137543
26346,39149.0,50.462471365
26357,39151.0,58.747404885
26390,39153.0,60.621297034
26422,39155.0,55.618737598
26447,39157.0,54.449360877
26463,39159.0,47.123119998
26471,39161.0,52.693901391
26480,39163.0,42.219075228
26486,39165.0,58.32166375
26498,39167.0,49.805246196
26514,39169.0,56.545259086
26529,39171.0,48.960397634
26539,39173.0,54.703597088
26565,39175.0,46.657063679
26573,40001.0,53.665948604
26576,40003.0,56.478342667
26584,40005.0,56.639313511
26589,40007.0,60.408172223
26594,40009.0,56.749872432
26599,40011.0,57.050359549
26607,40013.0,58.334916484
26618,40015.0,62.176909539
26630,40017.0,56.94637281
26636,40019.0,56.758975317
26648,40021.0,64.911308009
26656,40023.0,59.077176229
26664,40025.0,54.257280946
26667,40027.0,65.389617003
26678,40029.0,49.258303903
26683,40031.0,61.585107404
26696,40033.0,53.332464027
26700,40035.0,58.599069043
26705,40037.0,65.036137762
26716,40039.0,55.754231761
26722,40041.0,65.073661488
26730,40043.0,51.613634248
26738,40045.0,55.225818534
26742,40047.0,59.647024172
26756,40049.0,57.235514232
26764,40051.0,70.516688577
26775,40053.0,60.280226477
26782,40055.0,56.795220593
26785,40057.0,48.152288549
26787,40059.0,56.035681829
26791,40061.0,53.946425523
26798,40063.0,56.311968052
26805,40065.0,57.252008489
26813,40067.0,56.92882759
26819,40069.0,54.041746143
26829,40071.0,54.405690819
26837,40073.0,60.315853006
26844,40075.0,53.898068852
26851,40077.0,56.526232116
26854,40079.0,60.541385359
26873,40081.0,65.284892234
26883,40083.0,65.134457719
26891,40085.0,44.919026072
26896,40087.0,54.879426584
26903,40089.0,59.899482625
26918,40091.0,58.288376053
26924,40093.0,57.30930993
26931,40095.0,52.329760023
26934,40097.0,61.367434887
26944,40099.0,49.878677457
26947,40101.0,61.588541086
26958,40103.0,60.87344673
26964,40105.0,59.928355636
26968,40107.0,56.261952295
26973,40109.0,69.210775405
27025,40111.0,62.914763074
27034,40113.0,67.540241048
27045,40115.0,59.884982801
27052,40117.0,61.466923922
27059,40119.0,59.359533404
27066,40121.0,62.084606696
27079,40123.0,46.369648708
27086,40125.0,68.419239284
27096,40127.0,60.217257143
27104,40129.0,53.563041389
27110,40131.0,55.479435142
27117,40133.0,62.705528264
27123,40135.0,53.510775322
27131,40137.0,54.945426487
27137,40139.0,62.012658479
27144,40141.0,56.620644865
27151,40143.0,51.457099571
27187,40145.0,59.559930634
27193,40147.0,55.607277432
27201,40149.0,56.19107134
27211,40151.0,53.545680533
27215,40153.0,57.586282509
27220,41001.0,59.402400867
27230,41003.0,61.203236305
27235,41005.0,69.198961857
27259,41007.0,59.909125662
27266,41009.0,65.518651146
27274,41011.0,66.953088627
27282,41013.0,54.025986131
27285,41015.0,61.839515357
27291,41017.0,60.704045525
27299,41019.0,67.249880271
27323,41021.0,45.207837049
27325,41023.0,53.849235753
27334,41025.0,54.391048211
27343,41027.0,57.202360132
27346,41029.0,69.151424066
27361,41031.0,55.049231735
27367,41033.0,69.120728809
27377,41035.0,61.367434887
27392,41037.0,57.101546092
27401,41039.0,68.374918397
27435,41041.0,65.597242095
27452,41043.0,65.082150135
27466,41045.0,63.856818914
27478,41047.0,65.443527215
27501,41049.0,61.120937487
27506,41051.0,63.052057209
27538,41053.0,57.624616184
27545,41055.0,48.871886006
27550,41057.0,62.29438952
27563,41059.0,64.196755803
27576,41061.0,55.630171327
27583,41063.0,57.877706689
27588,41065.0,59.616459721
27594,41067.0,64.413024097
27615,41069.0,45.822706416
27618,41071.0,62.435259235
27628,42001.0,65.333501837
27641,42003.0,60.271279688
27738,42005.0,60.64211403
27761,42007.0,65.561953307
27781,42009.0,64.631408293
27804,42011.0,70.924437517
27850,42013.0,61.536784408
27865,42015.0,65.749299111
27887,42017.0,72.427756155
27930,42019.0,68.187219773
27961,42021.0,66.529632399
28007,42023.0,57.63224747
28010,42025.0,69.547870238
28024,42027.0,67.770348825
28051,42029.0,68.702546074
28084,42031.0,62.170809207
28108,42033.0,62.535510085
28150,42035.0,64.172359431
28162,42037.0,70.357186414
28173,42039.0,67.302180807
28193,42041.0,63.10036427
28210,42043.0,63.932262067
28235,42045.0,58.227888963
28271,42047.0,60.740836354
28283,42049.0,67.541273979
28311,42051.0,61.184651658
28366,42053.0,52.032050445
28372,42055.0,65.885303015
28395,42057.0,59.662236009
28405,42059.0,54.302272355
28428,42061.0,64.135538234
28456,42063.0,62.189087726
28498,42065.0,63.059716009
28522,42067.0,62.501366302
28532,42069.0,65.504651866
28556,42071.0,69.29704149
28605,42073.0,62.264530879
28621,42075.0,61.872038567
28633,42077.0,62.261535098
28660,42079.0,70.567987672
28696,42081.0,70.891973403
28717,42085.0,66.044288632
28736,42087.0,55.467647932
28747,42089.0,75.128631781
28775,42091.0,70.98667359
28831,42093.0,59.692520336
28833,42095.0,64.281209699
28854,42097.0,64.77964828
28877,42099.0,64.767010999
28891,42101.0,49.500133301
28938,42103.0,73.357252597
28951,42105.0,65.087236353
28961,42107.0,70.731813444
29014,42109.0,63.852472995
29024,42111.0,66.714863082
29057,42113.0,57.782456525
29066,42115.0,65.518651146
29087,42117.0,66.229382778
29108,42119.0,61.428076759
29120,42121.0,62.964420156
29134,42123.0,58.56128091
29149,42125.0,62.560964449
29203,42127.0,70.325485246
29224,42129.0,64.255222645
29301,42131.0,67.183718851
29310,42133.0,67.483095761
29351,44001.0,43.426592821
29354,44003.0,53.733385283
29362,44005.0,55.113023085
29369,44007.0,65.617077354
29405,44009.0,64.301107435
29424,45001.0,42.706995364
29429,45003.0,46.443079969
29446,45005.0,37.414222504
29450,45007.0,40.849819991
29462,45009.0,38.609546931
29466,45011.0,39.271397877
29470,45013.0,40.619242629
29482,45015.0,47.549095323
29495,45017.0,34.409898599
29497,45019.0,47.43107738
29519,45021.0,40.123177019
29522,45023.0,32.400202902
29528,45025.0,42.706995364
29536,45027.0,45.822706416
29543,45029.0,43.935400133
29554,45031.0,40.377413231
29559,45033.0,32.400202902
29566,45035.0,46.515439203
29575,45037.0,30.974301112
29579,45039.0,46.862190308
29583,45041.0,40.619242629
29594,45043.0,43.151159772
29597,45045.0,41.677826812
29616,45047.0,37.845496087
29623,45049.0,39.571884994
29633,45051.0,42.045144418
29649,45053.0,42.706995364
29653,45055.0,41.281093574
29660,45057.0,35.173949443
29664,45059.0,38.242229325
29672,45061.0,25.529007927
29675,45063.0,54.346859037
29689,45065.0,44.81889096
29695,45069.0,39.855191785
29701,45071.0,38.242229325
29709,45073.0,43.290789272
29720,45075.0,44.285417479
29736,45077.0,42.706995364
29745,45079.0,50.161984247
29759,45081.0,47.43107738
29761,45083.0,37.845496087
29789,45085.0,40.377413231
29796,45087.0,46.142592852
29801,45089.0,45.207837049
29808,45091.0,48.549021787
29819,46003.0,25.529007927
29822,46005.0,35.835800389
29830,46009.0,41.864887482
29835,46011.0,52.504457206
29842,46013.0,50.196285557
29853,46015.0,34.409898599
29856,46017.0,30.974301112
29858,46019.0,47.549095323
29862,46021.0,37.414222504
29865,46023.0,39.855191785
29872,46025.0,52.589549758
29878,46027.0,34.409898599
29881,46029.0,49.842097811
29887,46031.0,45.985229811
29897,46033.0,49.004067692
29902,46035.0,32.400202902
29905,46037.0,38.242229325
29912,46039.0,30.974301112
29918,46041.0,32.400202902
29925,46043.0,47.37099762
29929,46045.0,39.271397877
29933,46047.0,50.297787796
29938,46049.0,40.123177019
29942,46051.0,42.549632323
29950,46053.0,30.974301112
29957,46055.0,38.951511441
29960,46057.0,38.951511441
29966,46059.0,40.619242629
29971,46061.0,35.173949443
29974,46067.0,40.123177019
29980,46069.0,30.974301112
29983,46071.0,40.123177019
29988,46075.0,34.409898599
29991,46077.0,39.571884994
29998,46079.0,41.677826812
30004,46081.0,54.010175848
30009,46083.0,41.281093574
30017,46087.0,36.419594297
30022,46089.0,40.123177019
30025,46091.0,42.549632323
30030,46093.0,53.422421477
30039,46095.0,34.409898599
30042,46097.0,36.419594297
30047,46099.0,39.855191785
30064,46101.0,52.482953834
30068,46103.0,57.655071084
30081,46105.0,34.409898599
30085,46107.0,41.483428584
30089,46109.0,47.832402114
30098,46111.0,51.212618919
30102,46113.0,41.483428584
30109,46115.0,42.045144418
30119,46123.0,36.419594297
30124,46125.0,39.271397877
30132,46127.0,36.941815743
30137,46129.0,40.123177019
30142,46135.0,49.258303903
30149,46137.0,30.974301112
30151,47001.0,43.151159772
30158,47003.0,43.68752251
30162,47005.0,42.549632323
30166,47007.0,38.242229325
30168,47009.0,41.864887482
30178,47011.0,28.964605414
30184,47013.0,55.188504535
30191,47015.0,25.529007927
30194,47017.0,48.047936917
30206,47019.0,46.794753629
30210,47021.0,33.506218256
30215,47023.0,32.400202902
30219,47025.0,41.677826812
30226,47027.0,34.409898599
30228,47029.0,39.271397877
30234,47031.0,47.310180668
30239,47033.0,37.414222504
30244,47035.0,43.558774506
30250,47037.0,37.845496087
30277,47039.0,43.935400133
30281,47041.0,51.888373154
30286,47043.0,33.506218256
30293,47045.0,35.173949443
30299,47047.0,49.805246196
30307,47049.0,40.123177019
30312,47051.0,42.387108928
30320,47053.0,45.1134243
30330,47055.0,45.30048497
30337,47057.0,42.387108928
30343,47059.0,38.609546931
30350,47061.0,43.813010718
30358,47063.0,43.935400133
30363,47065.0,39.855191785
30388,47067.0,25.529007927
30390,47069.0,51.071397986
30399,47071.0,39.271397877
30406,47073.0,46.794753629
30413,47075.0,39.271397877
30415,47077.0,46.369648708
30422,47079.0,46.443079969
30429,47081.0,42.045144418
30435,47083.0,25.529007927
30438,47085.0,49.460638913
30442,47087.0,46.295113176
30446,47089.0,43.558774506
30450,47091.0,44.171469484
30455,47093.0,43.426592821
30477,47095.0,28.964605414
30479,47097.0,43.68752251
30483,47099.0,48.452775667
30491,47101.0,43.813010718
30492,47103.0,30.974301112
30501,47105.0,37.845496087
30506,47107.0,49.655037141
30512,47109.0,38.242229325
30521,47111.0,25.529007927
30524,47113.0,43.68752251
30532,47115.0,41.281093574
30538,47117.0,28.964605414
30542,47119.0,25.529007927
30549,47123.0,51.212618919
30553,47125.0,47.186261227
30562,47127.0,38.951511441
30563,47129.0,28.964605414
30569,47131.0,44.285417479
30575,47133.0,35.835800389
30582,47135.0,38.609546931
30584,47137.0,46.369648708
30586,47139.0,50.264184145
30595,47141.0,42.859515689
30601,47143.0,48.047936917
30605,47145.0,47.777021432
30609,47147.0,41.483428584
30615,47149.0,39.571884994
30627,47153.0,41.864887482
30628,47155.0,53.296018867
30634,47157.0,42.549632323
30666,47159.0,45.904634223
30674,47161.0,45.391432833
30679,47163.0,48.643434536
30687,47165.0,36.941815743
30694,47167.0,43.290789272
30701,47169.0,37.414222504
30702,47171.0,46.219439654
30705,47173.0,45.30048497
30708,47175.0,48.203651905
30709,47177.0,36.941815743
30713,47179.0,38.609546931
30720,47181.0,48.403942568
30726,47183.0,47.887170842
30733,47185.0,36.419594297
30737,47187.0,45.1134243
30747,47189.0,41.483428584
30751,49001.0,50.745778155
30754,49003.0,61.345853491
30771,49005.0,59.722620749
30788,49007.0,52.217362475
30794,49009.0,49.539315477
30796,49011.0,53.222314617
30807,49013.0,54.181375643
30819,49015.0,48.643434536
30828,49017.0,59.672351358
30837,49019.0,57.160603192
30838,49021.0,60.845612211
30847,49023.0,58.831927363
30851,49025.0,58.361316117
30856,49027.0,57.804600357
30867,49029.0,54.506995473
30869,49031.0,53.563041389
30874,49033.0,51.535984835
30878,49035.0,59.305422392
30915,49037.0,59.019874788
30922,49039.0,60.112038658
30935,49041.0,53.614762062
30947,49043.0,63.052057209
30954,49045.0,58.510444367
30962,49047.0,53.733385283
30969,49049.0,63.259703579
30991,49051.0,61.680362597
30995,49053.0,63.659639737
31015,49055.0,51.535984835
31021,49057.0,62.414963427
31030,50001.0,60.464472307
31045,50003.0,61.147271998
31062,50005.0,62.347685942
31079,50007.0,58.813936347
31095,50009.0,55.514629511
31106,50011.0,59.559930634
31119,50013.0,56.035681829
31124,50015.0,58.090770414
31135,50017.0,56.361484143
31158,50019.0,61.406758363
31180,50021.0,66.495313497
31205,50023.0,63.423570386
31226,50025.0,63.08262166
31250,50027.0,63.080081809
31282,51001.0,57.70040542
31309,51003.0,56.648621531
31321,51005.0,49.460638913
31326,51007.0,40.619242629
31328,51009.0,51.128370101
31332,51011.0,44.396804626
31335,51015.0,51.715310007
31352,51017.0,46.295113176
31356,51019.0,56.00401067
31366,51021.0,46.369648708
31370,51023.0,54.771963958
31377,51025.0,50.866674867
31389,51027.0,42.706995364
31398,51029.0,50.297787796
31404,51031.0,53.64894509
31411,51033.0,49.61676267
31417,51035.0,51.295459613
31425,51036.0,53.631883044
31426,51037.0,50.715087534
31435,51041.0,49.914989117
31447,51043.0,49.730710664
31451,51045.0,47.664368413
31452,51047.0,47.994925508
31464,51049.0,35.835800389
31466,51051.0,46.369648708
31475,51053.0,50.984692811
31483,51057.0,46.862190308
31491,51059.0,51.042664459
31532,51061.0,50.866674867
31547,51063.0,55.087604981
31552,51065.0,47.37099762
31557,51067.0,53.682893986
31567,51069.0,53.013787827
31577,51071.0,60.1809122
31585,51073.0,53.128615807
31589,51075.0,51.156612454
31596,51077.0,55.853475733
31602,51079.0,52.693901391
31606,51083.0,45.017178179
31615,51085.0,50.745778155
31623,51087.0,42.219075228
31635,51089.0,53.799916745
31643,51091.0,36.419594297
31648,51093.0,56.42025779
31653,51095.0,49.539315477
31656,51097.0,44.505743505
31664,51099.0,48.82703032
31666,51101.0,46.295113176
31670,51103.0,46.515439203
31675,51105.0,48.100387348
31683,51107.0,54.405690819
31699,51109.0,53.816411001
31703,51111.0,36.419594297
31706,51113.0,52.896236401
31717,51115.0,54.196649983
31728,51117.0,52.171679945
31738,51119.0,53.422421477
31749,51121.0,57.767638817
31755,51125.0,55.686947658
31766,51127.0,52.52586769
31771,51131.0,58.433198345
31780,51133.0,57.83397241
31785,51135.0,45.017178179
31788,51137.0,47.43107738
31793,51139.0,55.225818534
31797,51141.0,48.452775667
31804,51143.0,54.785524895
31818,51145.0,53.128615807
31819,51147.0,35.173949443
31825,51149.0,57.076018896
31828,51153.0,49.655037141
31844,51155.0,56.768061514
31850,51157.0,47.607066972
31857,51159.0,42.859515689
31860,51161.0,50.984692811
31865,51163.0,52.796101289
31873,51165.0,52.439665179
31890,51167.0,53.766762645
31896,51169.0,50.429969481
31903,51171.0,53.185047378
31915,51173.0,49.95103669
31920,51175.0,58.777757212
31928,51177.0,53.978403179
31933,51179.0,46.142592852
31937,51181.0,48.501132338
31942,51183.0,43.007482482
31946,51185.0,43.007482482
31959,51187.0,51.042664459
31962,51191.0,46.219439654
31969,51193.0,48.152288549
31973,51195.0,38.951511441
31979,51197.0,45.480741906
31986,51199.0,49.878677457
31990,53001.0,60.289157145
31995,53003.0,43.290789272
31998,53005.0,62.143264415
32008,53007.0,62.749174287
32019,53009.0,58.636571261
32028,53011.0,56.911220042
32047,53013.0,50.429969481
32049,53015.0,64.965439991
32059,53017.0,54.463832477
32066,53019.0,63.185650616
32074,53021.0,63.361553452
32079,53023.0,51.690085935
32080,53025.0,66.478704446
32095,53027.0,59.391718708
32112,53029.0,66.445318437
32119,53031.0,56.768061514
32126,53033.0,60.162639296
32206,53035.0,64.956748915
32224,53037.0,58.78984629
32233,53039.0,59.850984005
32247,53041.0,63.845946965
32267,53043.0,55.886120326
32279,53045.0,61.010321843
32288,53047.0,63.666415568
32306,53049.0,54.010175848
32316,53051.0,61.852550261
32322,53053.0,63.274382324
32373,53055.0,59.455469034
32382,53057.0,54.346859037
32395,53059.0,54.073116624
32399,53061.0,58.944378598
32425,53063.0,66.463323458
32460,53065.0,71.505853293
32479,53067.0,62.959216461
32491,53069.0,33.506218256
32495,53071.0,66.617516252
32503,53073.0,60.434236364
32518,53075.0,54.62029228
32538,53077.0,65.627725091
32558,54001.0,49.420827298
32564,54003.0,62.603100034
32573,54005.0,58.79587979
32598,54007.0,58.78984629
32606,54009.0,52.836398417
32612,54011.0,50.653130234
32621,54013.0,55.82061471
32629,54015.0,55.372327313
32642,54017.0,52.693901391
32645,54019.0,61.747298381
32679,54021.0,55.86438117
32688,54023.0,53.699781633
32695,54025.0,62.935731987
32713,54027.0,62.146332518
32729,54029.0,57.024566675
32734,54031.0,58.950226999
32742,54033.0,58.704596925
32758,54035.0,54.825986503
32769,54037.0,66.831832964
32777,54039.0,56.911220042
32814,54041.0,43.813010718
32822,54043.0,57.243768222
32836,54045.0,58.471971837
32866,54047.0,64.381863164
32891,54049.0,59.980856573
32904,54051.0,56.920031634
32912,54053.0,58.741312052
32925,54055.0,68.264582627
32940,54057.0,67.708825672
32948,54059.0,60.416875508
32965,54061.0,55.188504535
32974,54063.0,50.590388644
32984,54065.0,60.658704906
32986,54067.0,56.00401067
33003,54069.0,49.132815695
33007,54071.0,62.173860312
33015,54073.0,45.739401607
33017,54075.0,64.590368003
33028,54077.0,62.891066521
33042,54079.0,37.845496087
33054,54081.0,63.614229255
33089,54083.0,64.375998617
33104,54085.0,50.926035091
33114,54087.0,55.348207949
33122,54089.0,60.266800231
33131,54091.0,48.689974967
33135,54093.0,60.781397296
33142,54095.0,55.113023085
33146,54097.0,52.796101289
33153,54099.0,51.56200337
33166,54101.0,58.71073503
33174,54103.0,58.679968206
33184,54105.0,47.123119998
33188,54107.0,52.032050445
33199,54109.0,71.125415391
33227,55001.0,51.814941893
33232,55003.0,50.866674867
33241,55005.0,54.799048831
33253,55007.0,59.682446106
33263,55009.0,48.643434536
33277,55011.0,49.258303903
33282,55013.0,43.813010718
33287,55015.0,47.186261227
33295,55017.0,54.606270999
33304,55019.0,49.768118536
33319,55021.0,53.457952235
33331,55023.0,47.887170842
33340,55025.0,57.033179222
33373,55027.0,51.535984835
33394,55029.0,64.370127122
33404,55031.0,51.690085935
33414,55033.0,53.493230102
33423,55035.0,54.997600857
33430,55037.0,46.142592852
33433,55039.0,51.56200337
33447,55041.0,49.174999094
33453,55043.0,57.382023011
33474,55045.0,48.689974967
33481,55047.0,51.430522996
33488,55049.0,54.662119696
33499,55051.0,42.219075228
33506,55053.0,53.457952235
33512,55055.0,52.836398417
33522,55057.0,53.83285055
33531,55059.0,57.084542578
33542,55061.0,51.912610462
33546,55063.0,53.64894509
33554,55065.0,51.37693848
33563,55067.0,52.775829197
33572,55069.0,53.203716023
33576,55071.0,48.501132338
33590,55073.0,53.240843683
33605,55075.0,59.692520336
33618,55077.0,52.935730789
33625,55079.0,55.311807398
33660,55081.0,48.304808874
33667,55083.0,56.302005196
33678,55085.0,51.984619275
33687,55087.0,52.652423998
33703,55089.0,54.675984095
33711,55091.0,44.612339429
